symbol,sector,total_assets,total_liabilities,total_equity,net_revenue,nonhalal_revenue_percent,net_income,operating_cash_flow,interest_expense,debt_to_equity,debt_to_assets,roe,roa,profit_margin,interest_coverage,cash_flow_to_debt,f_riba,f_nonhalal,riba_intensity,sector_encoded
SAME,Other,4611387844686.5,1124520709465.0,3486867135221.5,1254395515407.75,0.0,-6718575432.25,0.0,66474912217.25,0.32250173747832406,0.2438573261107794,-0.0019268228962280804,-0.001456953016864873,-0.0053560263487278815,-0.10106933891529914,0.0,0.2438573261107794,0.0,0.05299358248713275,13
SAMF,Other,2067658983752.3333,1145558210998.0,922100772754.3334,2316997464691.0,0.0,204442704540.0,0.0,50445251448.66666,1.242335159937232,0.5540363377132292,0.22171405835538513,0.09887641344463038,0.08823605017076051,4.0527641089873825,0.0,0.5540363377132292,0.0,0.021771819873525045,13
SCCO,Other,4522554887937.333,384433965998.3333,4138120921939.0,5036978085970.667,0.0,161613478301.33334,0.0,10353974415.0,0.09290061195654936,0.08500371483024005,0.03905479838554502,0.03573499544082764,0.032085404292599595,15.608835006121,0.0,0.08500371483024005,0.0,0.002055592507705879,13
SCMA,Other,9701995551250.0,2564587784750.0,7137407766500.0,6169276419500.0,0.0,919193995750.0,0.0,27734983000.0,0.35931641691919297,0.26433611221555137,0.12878541142966657,0.09474277646226828,0.14899543045997893,33.142042875959206,0.0,0.26433611221555137,0.0,0.0044956622323380725,13
SDMU,Other,161882198787.25,150391768446.0,11490430341.25,87457935607.0,0.0,-4112474402.75,0.0,2439617586.25,13.088436549334611,0.9290198031202243,-0.3579042978039251,-0.025404117522240515,-0.04702231277479231,-1.6857045243190656,0.0,0.9290198031202243,0.0,0.02789475385301384,13
SDPC,Other,1353099771331.25,1102399930259.5,250699841071.75,3049206493998.25,0.0,17481787512.75,0.0,45267517225.25,4.397290104160834,0.8147218361990421,0.06973194493468679,0.012919806715768273,0.00573322520044457,0.38618834396773016,0.0,0.8147218361990421,0.0,0.014845671263769773,13
SFAN,Other,291140200592.0,87529360074.5,203610840517.5,18795913973.25,0.0,-11136131106.5,0.0,495053253.25,0.4298855593937642,0.30064333230697493,-0.054693213181558814,-0.038250063316079205,-0.5924761691476526,-22.49481451417929,0.0,0.30064333230697493,0.0,0.02633834427815271,13
SGER,Other,2467607045997.5,1676663247391.75,790943798605.75,7180328372623.0,0.0,381172674125.25,0.0,28861045694.25,2.1198260234764055,0.6794693061487751,0.4819213132426966,0.15447057291537503,0.05308568833405682,13.207167826257628,0.0,0.6794693061487751,0.0,0.00401946041970598,13
SGRO,Other,9951704000000.0,5167885750000.0,4783818250000.0,5004187750000.0,0.0,533550500000.0,0.0,238583250000.0,1.0802847181746507,0.5192965697130864,0.11153235179869135,0.05361398409759776,0.10662079974917009,2.2363284094755187,0.0,0.5192965697130864,0.0,0.047676718364533785,13
SHID,Other,1333625844299.25,526260975921.25,807364868378.0,87096540770.25,0.0,-37118338048.0,0.0,10299130930.75,0.6518254590127397,0.3946091613107366,-0.045974675765333865,-0.02783264752004242,-0.42617465308884794,-3.6040262326577635,0.0,0.3946091613107366,0.0,0.11824959797103587,13
SHIP,Other,357879060.75,194519093.75,163359967.0,121355250.5,0.0,17324712.0,0.0,9600087.5,1.1907390612412898,0.5435330397434954,0.10605237206003437,0.04840940390223575,0.14276030026404646,1.8046410514468698,0.0,0.5435330397434954,0.0,0.07910731064742196,13
SIDO,Other,3972658500000.0,576573250000.0,3396085250000.0,3696961000000.0,0.0,1062569000000.0,0.0,584500000.0,0.1697758470580207,0.14513536716030337,0.3128805438556055,0.2674705112458068,0.2874168810544661,1817.9110350726805,0.0,0.14513536716030337,0.0,0.0001581028309468236,13
SILO,Other,9594942750000.0,2684575750000.0,6910367000000.0,9300134500000.0,0.0,674514500000.0,0.0,49798250000.0,0.3884852642413927,0.27979070015816404,0.0976090705457467,0.0702989603559646,0.07252739194255739,13.544943848428407,0.0,0.27979070015816404,0.0,0.005354573097840681,13
SIMP,Other,35617204000000.0,15292596250000.0,20324607750000.0,16982529500000.0,0.0,789866500000.0,0.0,675396500000.0,0.7524177803628215,0.4293598186426986,0.038862570422792043,0.02217654423407295,0.04651053307459292,1.1694856280718067,0.0,0.4293598186426986,0.0,0.03977007665436412,13
SIPD,Other,2922499750000.0,1995087250000.0,927412500000.0,5475903500000.0,0.0,-58214000000.0,0.0,70906250000.0,2.1512404135161,0.682664643512801,-0.0627703422155729,-0.019919248923802303,-0.010630939716158257,-0.8209995592772145,0.0,0.682664643512801,0.0,0.012948776398269253,13
SKBM,Other,1905227679410.0,881299659230.25,1023928020179.75,3413818838108.5,0.0,31904752328.25,0.0,41288707276.75,0.8607046998045217,0.4625692082655265,0.031159174960998858,0.0167459000690826,0.009345766088140611,0.7727234498866429,0.0,0.4625692082655265,0.0,0.012094580654322857,13
SKLT,Other,994754267774.0,405631990707.0,589122277067.0,1486050758187.25,0.0,70012475393.5,0.0,11580572845.25,0.688536160483485,0.40777104843661377,0.11884200974721855,0.07038167883428097,0.04711311172096456,6.045683260152104,0.0,0.40777104843661377,0.0,0.007792851476605343,13
SKRN,Other,1565388330020.6667,991165533930.6666,574222796090.0,525223613280.3333,0.0,34639788276.0,0.0,39268204328.66666,1.7260992434987164,0.6331754970458869,0.060324648397572116,0.022128559164321018,0.06595245796291213,0.8821332390468434,0.0,0.6331754970458869,0.0,0.07476473512569895,13
SLIS,Other,424688298078.0,180878596152.75,243809701925.25,449920056889.25,0.0,28759998075.75,0.0,12526632048.25,0.7418843250471052,0.4259090654754257,0.11796084343094589,0.06772025084257871,0.06392246274726404,2.295908266880707,0.0,0.4259090654754257,0.0,0.027841906259656903,13
SMAR,Other,39422087750000.0,23106793750000.0,16315294000000.0,59753672000000.0,0.0,2695969000000.0,0.0,1091849750000.0,1.416265851537827,0.5861382557041261,0.16524182769859985,0.06838727104198078,0.04511804730594632,2.469175818376109,0.0,0.5861382557041261,0.0,0.018272513026479777,13
SMBR,Other,5155917150250.0,2108324593250.0,3047592557000.0,1848984916500.0,0.0,64145785500.0,0.0,156346809250.0,0.6918000204480746,0.4089135903100715,0.021048018821500227,0.012441197876286609,0.034692433089948356,0.41027882697260737,0.0,0.4089135903100715,0.0,0.08455818533444483,13
SMCB,Other,21453889000000.0,10664079250000.0,10789809750000.0,11489945500000.0,0.0,774563250000.0,0.0,412366000000.0,0.9883472922217187,0.49706975038418444,0.07178655304835194,0.03610362904366663,0.06741226492327575,1.8783392665738687,0.0,0.49706975038418444,0.0,0.03588929120682078,13
SMDM,Other,3365822480500.75,504532205509.75,2861290274991.0,504123496440.0,0.0,92116955589.0,0.0,10235274705.75,0.17633031151001866,0.14989863798006609,0.03219420147411983,0.027368334522293435,0.1827269632133951,8.999949511589582,0.0,0.14989863798006609,0.0,0.02030310980945953,13
SMDR,Other,852247123.0,428899366.0,423347757.0,771572615.6666666,0.0,100792613.0,0.0,11330766.0,1.0131135902061479,0.5032570417958395,0.23808467467561809,0.1182668856014417,0.1306326986642861,8.895480940998256,0.0,0.5032570417958395,0.0,0.014685287904119902,13
SMGR,Other,82436205750000.0,38271336000000.0,44164869750000.0,36725981500000.0,0.0,2343586500000.0,0.0,1681229500000.0,0.8665560708463315,0.46425397253317907,0.05306449477302036,0.02842909227417954,0.06381276699167318,1.3939717926672117,0.0,0.46425397253317907,0.0,0.04577766015593075,13
SMIL,Other,636046299223.3334,182380956080.66663,453665343142.6667,299774203439.75,0.0,66821819631.25,0.0,12462058772.5,0.40201650586148535,0.2867416354805763,0.14729319892138237,0.10505810616749932,0.22290717101239885,5.3620209028949155,0.0,0.2867416354805763,0.0,0.04157148490265168,13
SMMA,Other,113448973250000.0,89896939750000.0,23552033500000.0,31367782500000.0,0.0,735351250000.0,3303191750000.0,1671777500000.0,3.816950232768648,0.7923997650635415,0.03122241015834153,0.006481779684154171,0.023442882836872514,0.4398619134424288,0.0367442068571639,0.7923997650635415,0.0,0.05329600522446877,13
SMMT,Other,1031035762292.25,231329418893.25,799706343399.0,695814444609.75,0.0,205919161711.0,0.0,10904367176.0,0.2892679554222719,0.2243660475742829,0.2574934704603939,0.19972067821700992,0.29593976282928486,18.884100139641134,0.0,0.2243660475742829,0.0,0.01567137224654161,13
SMRA,Other,27643550216500.0,16551296695000.0,11092253521500.0,5744018894500.0,0.0,473722854750.0,0.0,885378588500.0,1.4921491528226247,0.5987399073336388,0.0427075394401857,0.01713683123332119,0.08247237055637091,0.5350511757378014,0.0,0.5987399073336388,0.0,0.1541392193796169,13
SMRU,Other,1020628950930.5,779207561038.25,241421389892.25,463261010107.0,0.0,-164487515374.25,0.0,46743038540.25,3.2275829469212405,0.7634582189030128,-0.6813295021110733,-0.16116289394327676,-0.3550644491671296,-3.518973530841631,0.0,0.7634582189030128,0.0,0.10090000565653842,13
SMSM,Other,4049689500000.0,922387500000.0,3127302000000.0,4347790000000.0,0.0,735571750000.0,0.0,16467500000.0,0.2949467304404883,0.22776746217209987,0.2352096951301793,0.18163657979210504,0.16918290671812575,44.66808865948077,0.0,0.22776746217209987,0.0,0.003787556436718425,13
SOCI,Other,631757701.75,260516984.25,371240717.5,143193183.0,0.0,12021817.75,0.0,17294298.75,0.7017467965377289,0.4123685133214062,0.03238281035269165,0.01902915899038315,0.08395523793893987,0.6951318422201449,0.0,0.4123685133214062,0.0,0.12077599217833429,13
SOHO,Other,4355930250000.0,2045668750000.0,2310261500000.0,7181994750000.0,0.0,362588250000.0,0.0,5399750000.0,0.8854706491018441,0.4696284450376587,0.1569468434633915,0.08324014141411011,0.0504857303049407,67.14908097597099,0.0,0.4696284450376587,0.0,0.0007518454395974043,13
SPMA,Other,2901343080295.25,948199917018.0,1953143163277.25,2685630682962.0,0.0,242911725541.75,0.0,32867361997.0,0.4854738428016617,0.32681413082712996,0.1243696468896625,0.08372388884014038,0.09044867080303128,7.390666934691075,0.0,0.32681413082712996,0.0,0.012238228512026965,13
SPTO,Other,3133212464843.25,1050423407594.0,2082789057249.25,2315164943070.25,0.0,193346940814.5,0.0,25958950275.75,0.5043349944335215,0.3352544455189224,0.0928307838672123,0.06170885089472311,0.0835132466018138,7.448180252308518,0.0,0.3352544455189224,0.0,0.011212570557208163,13
SRAJ,Other,5143506674091.75,3284823219480.0,1858683454611.75,1911397437538.0,0.0,17030652890.75,0.0,114736400152.25,1.7672849087507203,0.6386349678568348,0.009162750574065575,0.003311097655717012,0.008910053218804432,0.14843286758300847,0.0,0.6386349678568348,0.0,0.060027495014348085,13
SRIL,Other,1283453504.6666667,1449470423.6666667,-166016919.0,884885935.3333334,0.0,-461546937.6666667,0.0,71153614.33333333,-8.730859676216218,1.1293517204918972,2.7801198844480095,-0.3596132902270847,-0.5215891893374917,-6.486626743996347,0.0,1.1293517204918972,0.0,0.08040992798301085,13
SRSN,Other,895077488750.0,253821295000.0,641256193750.0,950810637500.0,0.0,40588427250.0,0.0,18065187750.0,0.3958188590985442,0.2835746605072912,0.06329518162256347,0.0453462719821977,0.04268823428050888,2.2467758327061933,0.0,0.2835746605072912,0.0,0.018999774547642248,13
SRTG,Other,52729186500000.0,3725169000000.0,49004017500000.0,7646810250000.0,0.0,7045481000000.0,0.0,173188000000.0,0.07601762447334037,0.07064719270797018,0.14377353856752664,0.13361634168203979,0.9213620803523926,40.68111531976811,0.0,0.07064719270797018,0.0,0.02264839774205199,13
SSIA,Other,8019641512085.75,3773504162794.0,4246137349291.75,3363206303850.25,0.0,16157790837.75,0.0,223221593186.25,0.8886910272517246,0.47053277345468103,0.003805291611785732,0.002014777195888358,0.004804281800748386,0.07238453326631523,0.0,0.47053277345468103,0.0,0.06637166234218296,13
SSMS,Other,11607153977500.0,9016920128000.0,2590233849500.0,7789465499500.0,0.0,1110445004250.0,0.0,570394291750.0,3.481122034499148,0.7768416052271673,0.42870453741632336,0.0956690164016565,0.14255727871460225,1.946802449307646,0.0,0.7768416052271673,0.0,0.07322637115301597,13
STAA,Other,6158586750000.0,2482507000000.0,3676079750000.0,5354629000000.0,0.0,820427500000.0,0.0,167344500000.0,0.6753136952483144,0.4030968630911954,0.22318000582005873,0.13321684556931832,0.15321836489512158,4.902626019976754,0.0,0.4030968630911954,0.0,0.03125230524841217,13
STRK,Other,70286866131.75,62197717268.5,8089148863.25,21609136845.5,0.0,210859175.5,0.0,4692713694.25,7.689031110686048,0.8849123697151724,0.02606691743033176,0.002999979755887147,0.009757871265640594,0.044933313480932394,0.0,0.8849123697151724,0.0,0.21716340304574602,13
STTP,Other,4360302807195.25,672788564404.5,3687514242790.75,4446729593338.25,0.0,697059050529.25,0.0,6947365602.25,0.18245043140371073,0.15429858754173748,0.18903223272751574,0.15986482621779904,0.1567576880711457,100.3342979824607,0.0,0.15429858754173748,0.0,0.0015623539629344703,13
SULI,Other,72347232.5,72686925.0,-339692.5,49576398.5,0.0,-4151010.25,0.0,2199282.0,-213.9785982974007,1.0046953074533977,12.219905503130624,-0.05737621338866592,-0.08372956438130863,-1.8874388323012354,0.0,1.0046953074533977,0.0,0.04436147171924069,13
SUPR,Other,10569643250000.0,6740152000000.0,3829491250000.0,1944614500000.0,0.0,546343750000.0,0.0,301616000000.0,1.760064603881782,0.6376896400926304,0.14266744962532557,0.05168989502081823,0.2809522144363317,1.8113884873481514,0.0,0.6376896400926304,0.0,0.155103235114209,13
SURE,Other,1009149519205.0,495247047412.75,513902471792.25,338387667830.25,0.0,-65093042524.25,0.0,51794768813.75,0.9636985120650643,0.4907568581144464,-0.12666419427257491,-0.06450287225576819,-0.1923623367885366,-1.2567493593478438,0.0,0.4907568581144464,0.0,0.15306340548950653,13
TAMU,Other,68009818.75,34792839.5,33216979.25,12263052.75,0.0,-3807076.0,0.0,1412240.75,1.0474414075442915,0.5115855348459503,-0.11461234844221586,-0.055978328864454446,-0.310450919327318,-2.695769825345319,0.0,0.5115855348459503,0.0,0.11516225028053054,13
TAPG,Other,13290951750000.0,4239807500000.0,9051144250000.0,7303859000000.0,0.0,1664860250000.0,0.0,163101250000.0,0.46842779022110936,0.3189995404204217,0.18393920194123523,0.12526268105668203,0.22794255064343383,10.207525999954017,0.0,0.3189995404204217,0.0,0.022330832235397752,13
TAXI,Other,135811464000.0,263421896333.3333,-127610432333.33331,10584399666.666666,0.0,40206686333.333336,0.0,2368098666.6666665,-2.0642661537674654,1.9396145846224975,-0.31507366285155114,0.29604780884574905,3.7986742375154043,16.978467535699455,0.0,1.9396145846224975,0.0,0.22373481172715837,13
TBIG,Other,42124543000000.0,31530921500000.0,10593621500000.0,6168071750000.0,0.0,1439121500000.0,0.0,1926091750000.0,2.9764062742849555,0.7485166426612628,0.1358479250934159,0.034163492289993505,0.23331789225700886,0.7471718312484336,0.0,0.7485166426612628,0.0,0.3122680520050695,13
TBLA,Other,21396318000000.0,14991836666666.666,6404481333333.333,14471810666666.666,0.0,757812333333.3334,0.0,946158000000.0,2.340835406707928,0.7006736704262232,0.11832532470493058,0.035417885139552206,0.05236472137372721,0.8009363481927262,0.0,0.7006736704262232,0.0,0.06537937938749522,13
TCID,Other,2351744218652.5,495313390734.25,1856430827918.25,1956934267628.5,0.0,-29057574115.25,0.0,673477687.75,0.26680950525351954,0.21061533257135173,-0.01565238719281254,-0.012355754458662762,-0.014848518213370172,-43.14556316234779,0.0,0.21061533257135173,0.0,0.0003441493661236513,13
TCPI,Other,2979657250000.0,1300708500000.0,1678948750000.0,1731728000000.0,0.0,106216500000.0,0.0,91212500000.0,0.7747160239405759,0.43652957064105274,0.06326369402282232,0.035647220833872756,0.061335556161244725,1.1644949979443604,0.0,0.43652957064105274,0.0,0.05267137795311966,13
TDPM,Other,235471959.66666663,152687992.0,82783967.66666667,113951138.0,0.0,-43862407.333333336,0.0,6516996.0,1.8444150033347828,0.6484338611533117,-0.5298418107953218,-0.18627443962084894,-0.3849229424398507,-6.730464056333015,0.0,0.6484338611533117,0.0,0.057191144506160425,13
TEBE,Other,1069126467500.0,166465207000.0,902661260500.0,514996966000.0,0.0,176850173750.0,0.0,10395025000.0,0.1844160310012551,0.15570207272976339,0.1959208636604606,0.1654155790975215,0.34340041869295207,17.012962811537236,0.0,0.15570207272976339,0.0,0.020184633476073723,13
TELE,Other,205312750000.0,4638763750000.0,-4433451000000.0,2943537250000.0,0.0,-782099250000.0,0.0,59941250000.0,-1.046309917488656,22.59364676572692,0.17640868253647102,-3.8093067770998146,-0.26570047652700846,-13.047763435030133,0.0,22.59364676572692,0.0,0.020363679786963795,13
TFAS,Other,254684724824.0,69892063103.25,184792661720.75,652998675855.25,0.0,8837194890.5,0.0,6723661675.0,0.3782188234772418,0.2744258147069831,0.04782221765848232,0.034698566616458634,0.013533250858320175,1.3143425885568503,0.0,0.2744258147069831,0.0,0.010296593122786718,13
TFCO,Other,330394381.0,27663670.75,302730710.25,196131929.5,0.0,4853422.75,0.0,49845.75,0.09138045732840903,0.08372924099456511,0.016032145354502696,0.014689785992455644,0.024745704395875798,97.36883784527892,0.0,0.08372924099456511,0.0,0.0002541439842409619,13
TGKA,Other,3877718801362.5,1976492805501.5,1901225995861.0,12900674380429.0,0.0,473707581708.25,0.0,5442659676.25,1.0395885653806318,0.5097050370973333,0.2491590072613772,0.12216140622208219,0.03671959835114428,87.03604669153856,0.0,0.5097050370973333,0.0,0.0004218895474570539,13
TGRA,Other,465964409635.25,108488461549.25,357475948086.0,16462491500.25,0.0,1366817343.0,0.0,2429766980.5,0.30348464597442043,0.23282563926754224,0.0038235225343641217,0.002933308456046942,0.08302615330001796,0.5625302154360207,0.0,0.23282563926754224,0.0,0.14759412209647002,13
TIFA,Other,1475794896500.0,566251864500.0,909543032000.0,125725582000.0,0.0,39604334500.0,-26105966000.0,28692851250.0,0.6225674262545502,0.3836927921643616,0.04354311242747226,0.026835934040648716,0.31500617352481214,1.3802857776290178,-0.046103099409750374,0.3836927921643616,0.0,0.22821808253788792,13
TINS,Other,13782235500000.0,7649033500000.0,6133202000000.0,12679796750000.0,0.0,388497500000.0,0.0,331137000000.0,1.247151732488185,0.5549922216900154,0.06334334006934714,0.028188279034993997,0.0306390952205129,1.1732228654605195,0.0,0.5549922216900154,0.0,0.026115323969999757,13
TIRT,Other,286418750259.25,822057134373.75,-535638384114.5,46375894117.0,0.0,-165155109712.75,0.0,13128082248.25,-1.5347240951238925,2.870123319893235,0.30833322370236604,-0.5766211519436523,-3.5612275053088216,-12.580292124142153,0.0,2.870123319893235,0.0,0.2830798736759587,13
TKIM,Other,3347517000.0,1377845000.0,1969672000.0,1027084750.0,0.0,258013750.0,0.0,46485000.0,0.69953017558253,0.4116020919385909,0.13099325674528484,0.07707615823907667,0.25120979549155753,5.550473270946424,0.0,0.4116020919385909,0.0,0.045259166782487564,13
TLDN,Other,5019840078000.0,3238437919750.0,1781402158250.0,3318587406500.0,0.0,445605679500.0,0.0,176946072500.0,1.817915120823336,0.6451277071440601,0.2501432242216158,0.08876889952190226,0.13427570978760658,2.518313479379431,0.0,0.6451277071440601,0.0,0.05331969625191187,13
TLKM,Other,270860000000000.0,128111000000000.0,142749000000000.0,144044750000000.0,0.0,22773000000000.0,0.0,4441250000000.0,0.897456374475478,0.4729786605626523,0.1595317655465187,0.0840766447611312,0.1580967025872168,5.12761047002533,0.0,0.4729786605626523,0.0,0.030832432282328927,13
TMAS,Other,4090354750000.0,2199958500000.0,1890396250000.0,3805888000000.0,0.0,726437250000.0,0.0,130711250000.0,1.1637552179867052,0.537840513710944,0.38427776716124995,0.17759761546354874,0.1908719463105588,5.557572511929921,0.0,0.537840513710944,0.0,0.03434448149814183,13
TOBA,Other,869285239.0,496150882.75,373134356.25,482912977.0,0.0,34593111.5,0.0,28589841.0,1.3296842663760653,0.5707572848248885,0.09270953188996,0.039794891191060014,0.07163425533706311,1.2099791495863128,0.0,0.5707572848248885,0.0,0.05920288408401874,13
TOPS,Other,2370408977220.0,1554750053309.0,815658923911.0,562681111634.3334,0.0,-76162535055.33333,0.0,35458215099.333336,1.9061276812299615,0.6558994959310358,-0.09337546960210019,-0.03213054615775892,-0.13535648075002146,-2.1479517466395333,0.0,0.6558994959310358,0.0,0.06301653701568781,13
TOTL,Other,2934841402000.0,1765268828250.0,1169572573750.0,2335455602250.0,0.0,118728542000.0,0.0,0.0,1.5093281664343576,0.601486958391355,0.10151447175212115,0.04045484090523267,0.05083742199407079,1.18728542e+16,0.0,0.601486958391355,0.0,0.0,13
TOTO,Other,3241740965174.75,1038608481523.75,2203132483651.0,1916469563988.5,0.0,170468810313.5,0.0,21899100852.25,0.47142352501769785,0.3203860187107092,0.07737565106888239,0.052585574277774126,0.08894939607531535,7.784283540389525,0.0,0.3203860187107092,0.0,0.011426792923689451,13
TOWR,Other,58530575500000.0,45233060000000.0,13297515500000.0,9714191750000.0,0.0,3239624250000.0,0.0,1876218500000.0,3.4016173923617536,0.7728107850229492,0.24362628116507928,0.05534926356567261,0.3334939574360368,1.7266774898552595,0.0,0.7728107850229492,0.0,0.19314200792876052,13
TPIA,Other,4782772500.0,2144860750.0,2637911750.0,2232848000.0,0.0,5056000.0,0.0,75616250.0,0.8130904113831677,0.44845552448919446,0.0019166676064883447,0.0010571274297491654,0.0022643726756142726,0.06686393467011828,0.0,0.44845552448919446,0.0,0.03386538179043072,13
TPMA,Other,106951548.5,23095542.0,83856006.5,52790482.75,0.0,10009086.75,0.0,1092677.75,0.27541905420928015,0.21594397018008432,0.11936040324074826,0.09358524388264527,0.18960021254964002,9.16014511131795,0.0,0.21594397018008432,0.0,0.020698385259600473,13
TRAM,Other,5404124315000.0,4082776470000.0,1321347845000.0,3553656185000.0,0.0,-818989169000.0,0.0,335723281000.0,3.08985744022612,0.7554927000231304,-0.6198134519226465,-0.15154891361894957,-0.23046381708420677,-2.439476841047553,0.0,0.7554927000231304,0.0,0.09447263987357292,13
TRGU,Other,2535230204076.25,1748533492153.0,786696711923.25,4302727693577.0,0.0,11900763711.0,0.0,103141954545.0,2.2226271772235227,0.6896941703130682,0.015127511696224092,0.004694155067995581,0.0027658649485918316,0.11538237532436707,0.0,0.6896941703130682,0.0,0.023971294929718102,13
TRIM,Other,2388208374500.0,1394926888750.0,993281485750.0,569852578000.0,0.0,105029844000.0,0.0,59984585250.0,1.404362115636061,0.5840892711223511,0.10574026145337322,0.043978509212785614,0.18431055338666907,1.750947240232856,0.0,0.5840892711223511,0.0,0.10526333926666907,13
TRIN,Other,1908388158750.0,1251257741750.0,657130417000.0,91117321750.0,0.0,-25765969250.0,0.0,221312500.0,1.9041239141879502,0.6556620758795619,-0.039209825908880426,-0.013501430058587656,-0.2827779477616175,-116.42347020615118,0.0,0.6556620758795619,0.0,0.0024288740686125355,13
TRIO,Other,99854440789.75,4013001001091.0,-3913146560301.25,580283311489.0,0.0,-30350039208.0,0.0,146564595116.0,-1.0255176848735414,40.18850808589107,0.0077559168153578,-0.3039428088321477,-0.05230210589741443,-0.2070761986138546,0.0,40.18850808589107,0.0,0.2525742033489073,13
TRST,Other,4913253781067.5,2387635172497.25,2525618608570.25,3365300779385.25,0.0,34911220132.75,0.0,72111022102.25,0.9453664794815904,0.48595803898785983,0.013822839289465485,0.007105519415112496,0.010373878123050666,0.4841315393262287,0.0,0.48595803898785983,0.0,0.021427808932853468,13
TSPC,Other,10348422277177.5,3131188876514.5,7217233400663.0,11894249741998.0,0.0,947657627140.0,0.0,59806856999.5,0.43384891449220114,0.30257645007587786,0.1313048331030759,0.09157508282494158,0.0796735941901294,15.845300600697383,0.0,0.30257645007587786,0.0,0.0050282160116686455,13
UCID,Other,8071513250000.0,3024926000000.0,5046587250000.0,9528219500000.0,0.0,384804000000.0,0.0,30309250000.0,0.5994003175116015,0.37476566119742166,0.07625034125784708,0.04767433169982097,0.04038571949355281,12.695926161155418,0.0,0.37476566119742166,0.0,0.003180998296691213,13
ULTJ,Other,7765325750000.0,2157948250000.0,5607377500000.0,7135749250000.0,0.0,1125333000000.0,0.0,106521250000.0,0.3848409082498904,0.277895392862302,0.2006879329954154,0.1449176810129311,0.15770355159270766,10.564399122240866,0.0,0.277895392862302,0.0,0.014927829758031365,13
UNIC,Other,296942121.75,45751495.5,251190626.25,361854370.5,0.0,36690703.25,0.0,314784.75,0.18213854626272374,0.15407546504472452,0.14606716738498732,0.12356180064237977,0.10139632471289713,116.5580710273748,0.0,0.15407546504472452,0.0,0.0008699210944033389,13
UNSP,Other,6233643500000.0,12681851750000.0,-6448208250000.0,3268078500000.0,0.0,-90038250000.0,0.0,217893500000.0,-1.9667249037746262,2.0344204396674272,0.013963297478799633,-0.014443920317226995,-0.02755082229511929,-0.41322136731935555,0.0,2.0344204396674272,0.0,0.06667327605502744,13
UNTD,Other,702622802121.3334,552221318330.0,150401483791.33334,522668719876.6667,0.0,43403833201.66666,0.0,31526800092.0,3.671648074271332,0.7859427799137081,0.2885864694119975,0.06177401739684988,0.08304272199780502,1.3767281511288063,0.0,0.7859427799137081,0.0,0.0603188958762241,13
UNTR,Other,126717196750000.0,49587375500000.0,77129821250000.0,97999502750000.0,0.0,14474940750000.0,0.0,509476000000.0,0.6429079530636148,0.39132317295363467,0.18766983399433199,0.1142302790879881,0.14770422648904716,28.41142811437634,0.0,0.39132317295363467,0.0,0.005198761072285135,13
UNVR,Other,18646341000000.0,14487058250000.0,4159282750000.0,40587178750000.0,0.0,5771846250000.0,0.0,156211750000.0,3.4830664613989035,0.7769383950449045,1.387702302758811,0.3095431028532622,0.14220860941215335,36.948861081192675,0.0,0.7769383950449045,0.0,0.003848795477069221,13
URBN,Other,4102062413186.3335,2064196356280.3333,2037866056906.0,79958135691.66667,0.0,55884455260.333336,0.0,32080143306.33333,1.0129205250193476,0.5032093977031764,0.027423026685659695,0.013623501943970743,0.6989214390369742,1.7420263596297743,0.0,0.5032093977031764,0.0,0.4012117469826995,13
VICI,Other,1064176399432.5,289141851012.25,775034548420.25,1151782846852.0,0.0,150434003406.0,0.0,16085887638.25,0.37306962844637925,0.2717048143206732,0.19409973879568215,0.14136190530651016,0.13060969245822623,9.351924294702197,0.0,0.2717048143206732,0.0,0.01396607674981027,13
VICO,Other,28605947075750.0,24414448070000.0,4191499005750.0,2227210199500.0,0.0,5920707500.0,0.0,1262113255750.0,5.824753396459755,0.8534745591659421,0.0014125513311294671,0.00020697470649448053,0.002658351466479983,0.004691106343290619,0.0,0.8534745591659421,0.0,0.5666790031912298,13
VIVA,Other,8676993632666.667,9339426251000.0,-662432618333.3334,1780444889000.0,0.0,-1143195867333.3333,0.0,785994416333.3334,-14.098681122463145,1.0763435639550827,1.7257541909841188,-0.13175022545014814,-0.6420843882314254,-1.4544580006895544,0.0,1.0763435639550827,0.0,0.4414595594558352,13
VKTR,Other,1018286500000.0,580951500000.0,437335000000.0,793931500000.0,0.0,-16176500000.0,0.0,6636000000.0,1.3283901357083243,0.5705187096165961,-0.03698880720728961,-0.01588600064912969,-0.02037518350134741,-2.4376883664858315,0.0,0.5705187096165961,0.0,0.00835840371618962,13
VTNY,Other,645714932714.6666,370787988019.0,274926944695.6667,98407074268.0,0.0,907854582.3333334,0.0,282104161.3333333,1.3486782404301902,0.574228609612853,0.0033021666295324115,0.001405968077146054,0.009225501205948863,3.218153812557849,0.0,0.574228609612853,0.0,0.0028667061126627547,13
WEGE,Other,5760461069205.75,3341648818620.0,2418812250585.75,3081063945280.25,0.0,160979297559.5,0.0,54718859182.75,1.3815246792349312,0.5801009291571768,0.0665530354910831,0.027945557764475226,0.052247957335029446,2.94193446215429,0.0,0.5801009291571768,0.0,0.017759728507605783,13
WEHA,Other,276422761788.0,113580735078.25,162842026709.75,153638323572.25,0.0,2118719218.5,0.0,6236642595.5,0.6974903062383064,0.41089501582130833,0.013010887062198077,0.007664778416926942,0.013790304197791188,0.3397211217504658,0.0,0.41089501582130833,0.0,0.04059301384245549,13
